Generation,Fitness,Min Fitness,Min Iteration
50,0.5470355749130249,0.5470355749130249,23
100,0.5470355749130249,0.1574174463748932,84
150,0.5470355749130249,0.1574174463748932,84
200,0.5470355749130249,0.1574174463748932,84
250,0.5470355749130249,0.1574174463748932,84
300,0.45447051525115967,0.1574174463748932,84
350,0.45447051525115967,0.1574174463748932,84
400,0.45447051525115967,0.1574174463748932,84
450,0.3992891311645508,0.1574174463748932,84
500,0.3992891311645508,0.1574174463748932,84
550,0.3992891311645508,0.1574174463748932,84
600,0.29240119457244873,0.1574174463748932,84
650,0.29240119457244873,0.1574174463748932,84
700,0.29240119457244873,0.1574174463748932,84
750,0.29240119457244873,0.1574174463748932,84
800,0.29240119457244873,0.1574174463748932,84
850,0.29240119457244873,0.1574174463748932,84
900,0.29240119457244873,0.1574174463748932,84
950,0.29240119457244873,0.1574174463748932,84
1000,0.29240119457244873,0.1574174463748932,84
1000,0.29240119457244873,0.1574174463748932,84
