Generation,Fitness,Min Fitness,Min Iteration
50,0.682761549949646,0.682761549949646,38
100,0.27100178599357605,0.27100178599357605,71
150,0.27100178599357605,0.27100178599357605,71
200,0.27100178599357605,0.14053510129451752,151
250,0.27100178599357605,0.14053510129451752,151
300,0.27100178599357605,0.14053510129451752,151
350,0.27100178599357605,0.14053510129451752,151
400,0.27100178599357605,0.14053510129451752,151
450,0.27100178599357605,0.14053510129451752,151
500,0.27100178599357605,0.14053510129451752,151
550,0.27100178599357605,0.14053510129451752,151
600,0.27100178599357605,0.14053510129451752,151
650,0.27100178599357605,0.14053510129451752,151
700,0.27100178599357605,0.14053510129451752,151
750,0.27100178599357605,0.14053510129451752,151
800,0.27100178599357605,0.14053510129451752,151
850,0.27100178599357605,0.14053510129451752,151
900,0.27100178599357605,0.14053510129451752,151
950,0.27100178599357605,0.14053510129451752,151
1000,0.27100178599357605,0.14053510129451752,151
1000,0.27100178599357605,0.14053510129451752,151
