Generation,Fitness,Min Fitness,Min Iteration
50,0.7915062308311462,0.7915062308311462,1
100,0.7915062308311462,0.7915062308311462,1
150,0.7915062308311462,0.7915062308311462,1
200,0.7915062308311462,0.7915062308311462,1
250,0.7915062308311462,0.7915062308311462,1
300,0.7915062308311462,0.7915062308311462,1
350,0.7915062308311462,0.7915062308311462,1
400,0.7915062308311462,0.7915062308311462,1
450,0.7915062308311462,0.7915062308311462,1
500,0.7915062308311462,0.7915062308311462,1
550,0.7915062308311462,0.7915062308311462,1
600,0.7915062308311462,0.7915062308311462,1
650,0.7915062308311462,0.7915062308311462,1
700,0.7915062308311462,0.7915062308311462,1
750,0.7915062308311462,0.7915062308311462,1
800,0.7915062308311462,0.7915062308311462,1
850,0.7915062308311462,0.7915062308311462,1
900,0.7915062308311462,0.7915062308311462,1
950,0.7915062308311462,0.7915062308311462,1
1000,0.7915062308311462,0.7915062308311462,1
1000,0.7915062308311462,0.7915062308311462,1
