Generation,Fitness,Min Fitness,Min Iteration
50,0.5959669947624207,0.5959669947624207,14
100,0.5959669947624207,0.49844977259635925,78
150,0.5959669947624207,0.49844977259635925,78
200,0.5959669947624207,0.09202086180448532,187
250,0.7336613535881042,0.09202086180448532,187
300,0.6335425972938538,0.09202086180448532,187
350,0.6335425972938538,0.09202086180448532,187
400,0.6335425972938538,0.06530604511499405,365
450,0.6114971041679382,0.06530604511499405,365
500,0.6114971041679382,0.06530604511499405,365
550,0.6114971041679382,0.06530604511499405,365
600,0.6114971041679382,0.06530604511499405,365
650,0.6114971041679382,0.06530604511499405,365
700,0.5171133875846863,0.06530604511499405,365
750,0.5171133875846863,0.06530604511499405,365
800,0.5171133875846863,0.06530604511499405,365
850,0.5171133875846863,0.06530604511499405,365
900,0.5171133875846863,0.06530604511499405,365
950,0.5171133875846863,0.06530604511499405,365
1000,0.5171133875846863,0.06530604511499405,365
1000,0.5171133875846863,0.06530604511499405,365
