Generation,Fitness,Min Fitness,Min Iteration
50,0.7057588696479797,0.7057588696479797,1
100,0.7057588696479797,0.7057588696479797,1
150,0.7028551697731018,0.7028551697731018,134
200,0.7028551697731018,0.3532039523124695,195
250,0.6556096076965332,0.3532039523124695,195
300,0.5039657354354858,0.3532039523124695,195
350,0.5039657354354858,0.3532039523124695,195
400,0.5039657354354858,0.29955774545669556,380
450,0.5039657354354858,0.29955774545669556,380
500,0.5039657354354858,0.29955774545669556,380
550,0.5039657354354858,0.29955774545669556,380
600,0.18844731152057648,0.18844731152057648,572
650,0.18844731152057648,0.18844731152057648,572
700,0.18844731152057648,0.18844731152057648,572
750,0.18844731152057648,0.18844731152057648,572
800,0.18844731152057648,0.18844731152057648,572
850,0.18844731152057648,0.18844731152057648,572
900,0.18844731152057648,0.18844731152057648,572
950,0.18844731152057648,0.18844731152057648,572
1000,0.18844731152057648,0.18844731152057648,572
1000,0.18844731152057648,0.18844731152057648,572
