Generation,Fitness,Min Fitness,Min Iteration
50,0.5433415174484253,0.5433415174484253,26
100,0.3518322706222534,0.3518322706222534,60
150,0.3518322706222534,0.3518322706222534,60
200,0.3514421582221985,0.3514421582221985,155
250,0.3514421582221985,0.3514421582221985,155
300,0.3514421582221985,0.3514421582221985,155
350,0.3514421582221985,0.3514421582221985,155
400,0.18392349779605865,0.18392349779605865,386
450,0.18392349779605865,0.18392349779605865,386
500,0.18392349779605865,0.18392349779605865,386
550,0.16990169882774353,0.16990169882774353,523
600,0.16990169882774353,0.16990169882774353,523
650,0.16990169882774353,0.16990169882774353,523
700,0.16990169882774353,0.16990169882774353,523
750,0.16990169882774353,0.16990169882774353,523
800,0.16990169882774353,0.16990169882774353,523
850,0.16990169882774353,0.16990169882774353,523
900,0.16990169882774353,0.16990169882774353,523
950,0.16990169882774353,0.16990169882774353,523
1000,0.16990169882774353,0.16990169882774353,523
1000,0.16990169882774353,0.16990169882774353,523
