Generation,Fitness,Min Fitness,Min Iteration
50,0.7673323154449463,0.44957664608955383,23
100,0.41350647807121277,0.41350647807121277,99
150,0.41350647807121277,0.41350647807121277,99
200,0.2794698476791382,0.2794698476791382,161
250,0.2794698476791382,0.2794698476791382,161
300,0.2794698476791382,0.2794698476791382,161
350,0.2794698476791382,0.2794698476791382,161
400,0.20568329095840454,0.20568329095840454,386
450,0.20568329095840454,0.20568329095840454,386
500,0.20568329095840454,0.20568329095840454,386
550,0.20568329095840454,0.20568329095840454,386
600,0.20568329095840454,0.20568329095840454,386
650,0.20568329095840454,0.20568329095840454,386
700,0.20568329095840454,0.20568329095840454,386
750,0.20568329095840454,0.20568329095840454,386
800,0.20568329095840454,0.20568329095840454,386
850,0.20568329095840454,0.20568329095840454,386
900,0.20568329095840454,0.20568329095840454,386
950,0.20568329095840454,0.20568329095840454,386
1000,0.20568329095840454,0.20568329095840454,386
1000,0.20568329095840454,0.20568329095840454,386
