Generation,Fitness,Min Fitness,Min Iteration
50,0.6991702318191528,0.6991702318191528,4
100,0.4590834975242615,0.4590834975242615,89
150,0.4590834975242615,0.4590834975242615,89
200,0.4590834975242615,0.4590834975242615,89
250,0.4590834975242615,0.4590834975242615,89
300,0.4590834975242615,0.4590834975242615,89
350,0.4590834975242615,0.4590834975242615,89
400,0.4590834975242615,0.4590834975242615,89
450,0.4072500765323639,0.4072500765323639,419
500,0.4072500765323639,0.3504185080528259,474
550,0.4072500765323639,0.3504185080528259,474
600,0.4072500765323639,0.3504185080528259,474
650,0.4072500765323639,0.3504185080528259,474
700,0.4072500765323639,0.3504185080528259,474
750,0.4072500765323639,0.3504185080528259,474
800,0.4072500765323639,0.3504185080528259,474
850,0.4072500765323639,0.3504185080528259,474
900,0.3941652178764343,0.3504185080528259,474
950,0.3151082396507263,0.3151082396507263,918
1000,0.3151082396507263,0.3151082396507263,918
1000,0.3151082396507263,0.3151082396507263,918
